name,sex,classif1,time,obs_value
Palau,SEX_T,AGE_YTHADULT_YGE25,2014,0.9975
Palau,SEX_M,AGE_YTHADULT_YGE15,2014,1.0559
Palau,SEX_M,AGE_YTHADULT_Y15-64,2014,1.0808
Palau,SEX_M,AGE_YTHADULT_Y15-24,2014,
Palau,SEX_M,AGE_YTHADULT_YGE25,2014,0.7204
Palau,SEX_F,AGE_YTHADULT_YGE15,2014,1.7529
Palau,SEX_F,AGE_YTHADULT_Y15-64,2014,1.5902
Palau,SEX_F,AGE_YTHADULT_Y15-24,2014,
Palau,SEX_F,AGE_YTHADULT_YGE25,2014,1.3707
Palau,SEX_T,AGE_YTHADULT_YGE15,2000,3.3001
Palau,SEX_T,AGE_YTHADULT_Y15-64,2000,3.3351
Palau,SEX_T,AGE_YTHADULT_Y15-24,2000,9.622
Palau,SEX_T,AGE_YTHADULT_YGE25,2000,2.6093
Palau,SEX_M,AGE_YTHADULT_YGE15,2000,3.1184
Palau,SEX_M,AGE_YTHADULT_Y15-64,2000,3.1519999999999997
Palau,SEX_M,AGE_YTHADULT_Y15-24,2000,8.8415
Palau,SEX_M,AGE_YTHADULT_YGE25,2000,2.4874
Palau,SEX_F,AGE_YTHADULT_YGE15,2000,3.5303
Palau,SEX_F,AGE_YTHADULT_Y15-64,2000,3.5645
Palau,SEX_F,AGE_YTHADULT_Y15-24,2000,10.6299
Palau,SEX_F,AGE_YTHADULT_YGE25,2000,2.7636
Palau,SEX_T,AGE_YTHADULT_YGE15,2005,4.18
Palau,SEX_M,AGE_YTHADULT_YGE15,2005,3.73
Palau,SEX_F,AGE_YTHADULT_YGE15,2005,4.86
Papua New Guinea,SEX_T,AGE_YTHADULT_YGE15,2000,2.92
Papua New Guinea,SEX_T,AGE_YTHADULT_Y15-64,2000,3.0
Papua New Guinea,SEX_T,AGE_YTHADULT_Y15-24,2000,5.27
Papua New Guinea,SEX_T,AGE_YTHADULT_YGE25,2000,2.05
Poland,SEX_T,AGE_YTHADULT_YGE15,2000,16.3131
Poland,SEX_T,AGE_YTHADULT_Y15-64,2000,16.5952
Poland,SEX_T,AGE_YTHADULT_Y15-24,2000,35.6655
Poland,SEX_T,AGE_YTHADULT_YGE25,2000,13.5825
Poland,SEX_M,AGE_YTHADULT_YGE15,2000,14.5887
Poland,SEX_M,AGE_YTHADULT_Y15-64,2000,14.8485
Poland,SEX_M,AGE_YTHADULT_Y15-24,2000,34.2887
Poland,SEX_M,AGE_YTHADULT_YGE25,2000,11.8285
Poland,SEX_F,AGE_YTHADULT_YGE15,2000,18.3231
Poland,SEX_F,AGE_YTHADULT_Y15-64,2000,18.6181
Poland,SEX_F,AGE_YTHADULT_Y15-24,2000,37.2492
Poland,SEX_F,AGE_YTHADULT_YGE25,2000,15.630999999999998
Poland,SEX_T,AGE_YTHADULT_YGE15,2001,18.3734
Poland,SEX_T,AGE_YTHADULT_Y15-64,2001,18.7146
Poland,SEX_T,AGE_YTHADULT_Y15-24,2001,39.2008
Poland,SEX_T,AGE_YTHADULT_YGE25,2001,15.0844
Poland,SEX_M,AGE_YTHADULT_YGE15,2001,16.9546
Poland,SEX_M,AGE_YTHADULT_Y15-64,2001,17.3091
Poland,SEX_M,AGE_YTHADULT_Y15-24,2001,38.0179
Poland,SEX_M,AGE_YTHADULT_YGE25,2001,13.6048
Poland,SEX_F,AGE_YTHADULT_YGE15,2001,20.017
Poland,SEX_F,AGE_YTHADULT_Y15-64,2001,20.3344
Poland,SEX_F,AGE_YTHADULT_Y15-24,2001,40.5893
Poland,SEX_F,AGE_YTHADULT_YGE25,2001,16.795
Poland,SEX_T,AGE_YTHADULT_YGE15,2002,19.8949
Poland,SEX_T,AGE_YTHADULT_Y15-64,2002,20.2266
Poland,SEX_T,AGE_YTHADULT_Y15-24,2002,41.6105
Poland,SEX_T,AGE_YTHADULT_YGE25,2002,16.6218
Poland,SEX_M,AGE_YTHADULT_YGE15,2002,19.2264
Poland,SEX_M,AGE_YTHADULT_Y15-64,2002,19.5676
Poland,SEX_M,AGE_YTHADULT_Y15-24,2002,40.9883
Poland,SEX_M,AGE_YTHADULT_YGE25,2002,15.8684
Poland,SEX_F,AGE_YTHADULT_YGE15,2002,20.6771
Poland,SEX_F,AGE_YTHADULT_Y15-64,2002,20.9967
Poland,SEX_F,AGE_YTHADULT_Y15-24,2002,42.3718
Poland,SEX_F,AGE_YTHADULT_YGE25,2002,17.4973
Poland,SEX_T,AGE_YTHADULT_YGE15,2003,19.3696
Poland,SEX_T,AGE_YTHADULT_Y15-64,2003,19.6763
Poland,SEX_T,AGE_YTHADULT_Y15-24,2003,41.3516
Poland,SEX_T,AGE_YTHADULT_YGE25,2003,16.1004
Poland,SEX_M,AGE_YTHADULT_YGE15,2003,18.895
Poland,SEX_M,AGE_YTHADULT_Y15-64,2003,19.1855
Poland,SEX_M,AGE_YTHADULT_Y15-24,2003,40.2589
Poland,SEX_M,AGE_YTHADULT_YGE25,2003,15.5492
Poland,SEX_F,AGE_YTHADULT_YGE15,2003,19.9268
Poland,SEX_F,AGE_YTHADULT_Y15-64,2003,20.2521
Poland,SEX_F,AGE_YTHADULT_Y15-24,2003,42.7697
Poland,SEX_F,AGE_YTHADULT_YGE25,2003,16.738
Poland,SEX_T,AGE_YTHADULT_YGE15,2004,19.0728
Poland,SEX_T,AGE_YTHADULT_Y15-64,2004,19.3573
Poland,SEX_T,AGE_YTHADULT_Y15-24,2004,40.0706
Poland,SEX_T,AGE_YTHADULT_YGE25,2004,16.0803
Poland,SEX_M,AGE_YTHADULT_YGE15,2004,18.4908
Poland,SEX_M,AGE_YTHADULT_Y15-64,2004,18.7804
Poland,SEX_M,AGE_YTHADULT_Y15-24,2004,38.9248
Poland,SEX_M,AGE_YTHADULT_YGE25,2004,15.485
Poland,SEX_F,AGE_YTHADULT_YGE15,2004,19.7664
Poland,SEX_F,AGE_YTHADULT_Y15-64,2004,20.0435
Poland,SEX_F,AGE_YTHADULT_Y15-24,2004,41.5232
Poland,SEX_F,AGE_YTHADULT_YGE25,2004,16.7837
Poland,SEX_T,AGE_YTHADULT_YGE15,2005,17.7459
Poland,SEX_T,AGE_YTHADULT_Y15-64,2005,18.0123
Poland,SEX_T,AGE_YTHADULT_Y15-24,2005,36.8617
Poland,SEX_T,AGE_YTHADULT_YGE25,2005,15.0787
Poland,SEX_M,AGE_YTHADULT_YGE15,2005,16.5869
Poland,SEX_M,AGE_YTHADULT_Y15-64,2005,16.8441
Poland,SEX_M,AGE_YTHADULT_Y15-24,2005,35.7198
Poland,SEX_M,AGE_YTHADULT_YGE25,2005,13.8286
Poland,SEX_F,AGE_YTHADULT_YGE15,2005,19.1373
Poland,SEX_F,AGE_YTHADULT_Y15-64,2005,19.41
Poland,SEX_F,AGE_YTHADULT_Y15-24,2005,38.3231
Poland,SEX_F,AGE_YTHADULT_YGE25,2005,16.5659
Poland,SEX_T,AGE_YTHADULT_YGE15,2006,13.8405
Poland,SEX_T,AGE_YTHADULT_Y15-64,2006,14.0324
Poland,SEX_T,AGE_YTHADULT_Y15-24,2006,29.7705
Poland,SEX_T,AGE_YTHADULT_YGE25,2006,11.7215
Poland,SEX_M,AGE_YTHADULT_YGE15,2006,12.9508
Poland,SEX_M,AGE_YTHADULT_Y15-64,2006,13.1469
Poland,SEX_M,AGE_YTHADULT_Y15-24,2006,28.296999999999997
Poland,SEX_M,AGE_YTHADULT_YGE25,2006,10.8681
Poland,SEX_F,AGE_YTHADULT_YGE15,2006,14.9193
Poland,SEX_F,AGE_YTHADULT_Y15-64,2006,15.1027
Poland,SEX_F,AGE_YTHADULT_Y15-24,2006,31.6294
Poland,SEX_F,AGE_YTHADULT_YGE25,2006,12.7509
Poland,SEX_T,AGE_YTHADULT_YGE15,2007,9.6017
Poland,SEX_T,AGE_YTHADULT_Y15-64,2007,9.7156
Poland,SEX_T,AGE_YTHADULT_Y15-24,2007,21.6557
Poland,SEX_T,AGE_YTHADULT_YGE25,2007,8.1091
Poland,SEX_M,AGE_YTHADULT_YGE15,2007,8.9942
Poland,SEX_M,AGE_YTHADULT_Y15-64,2007,9.1116
Poland,SEX_M,AGE_YTHADULT_Y15-24,2007,19.9725
Poland,SEX_M,AGE_YTHADULT_YGE25,2007,7.6011
Poland,SEX_F,AGE_YTHADULT_YGE15,2007,10.3372
Poland,SEX_F,AGE_YTHADULT_Y15-64,2007,10.4451
Poland,SEX_F,AGE_YTHADULT_Y15-24,2007,23.7958
Poland,SEX_F,AGE_YTHADULT_YGE25,2007,8.7206
Poland,SEX_T,AGE_YTHADULT_YGE15,2008,7.1176
Poland,SEX_T,AGE_YTHADULT_Y15-64,2008,7.2007
Poland,SEX_T,AGE_YTHADULT_Y15-24,2008,17.2942
Poland,SEX_T,AGE_YTHADULT_YGE25,2008,5.9233
Poland,SEX_M,AGE_YTHADULT_YGE15,2008,6.4301
Poland,SEX_M,AGE_YTHADULT_Y15-64,2008,6.5076
Poland,SEX_M,AGE_YTHADULT_Y15-24,2008,15.2455
Poland,SEX_M,AGE_YTHADULT_YGE25,2008,5.3782
Poland,SEX_F,AGE_YTHADULT_YGE15,2008,7.9501
Poland,SEX_F,AGE_YTHADULT_Y15-64,2008,8.0375
Poland,SEX_F,AGE_YTHADULT_Y15-24,2008,19.8586
Poland,SEX_F,AGE_YTHADULT_YGE25,2008,6.5807
Poland,SEX_T,AGE_YTHADULT_YGE15,2009,8.1668
Poland,SEX_T,AGE_YTHADULT_Y15-64,2009,8.2707
Poland,SEX_T,AGE_YTHADULT_Y15-24,2009,20.6477
Poland,SEX_T,AGE_YTHADULT_YGE25,2009,6.7524
Poland,SEX_M,AGE_YTHADULT_YGE15,2009,7.7588
Poland,SEX_M,AGE_YTHADULT_Y15-64,2009,7.8707
Poland,SEX_M,AGE_YTHADULT_Y15-24,2009,20.2099
Poland,SEX_M,AGE_YTHADULT_YGE25,2009,6.2861
Poland,SEX_F,AGE_YTHADULT_YGE15,2009,8.6597
Poland,SEX_F,AGE_YTHADULT_Y15-64,2009,8.7527
Poland,SEX_F,AGE_YTHADULT_Y15-24,2009,21.225
Poland,SEX_F,AGE_YTHADULT_YGE25,2009,7.3106
Poland,SEX_T,AGE_YTHADULT_YGE15,2010,9.6372
Poland,SEX_T,AGE_YTHADULT_Y15-64,2010,9.7494
Poland,SEX_T,AGE_YTHADULT_Y15-24,2010,23.6741
Poland,SEX_T,AGE_YTHADULT_YGE25,2010,8.0495
Poland,SEX_M,AGE_YTHADULT_YGE15,2010,9.324
Poland,SEX_M,AGE_YTHADULT_Y15-64,2010,9.4507
Poland,SEX_M,AGE_YTHADULT_Y15-24,2010,22.4177
Poland,SEX_M,AGE_YTHADULT_YGE25,2010,7.75
Poland,SEX_F,AGE_YTHADULT_YGE15,2010,10.0226
Poland,SEX_F,AGE_YTHADULT_Y15-64,2010,10.1155
Poland,SEX_F,AGE_YTHADULT_Y15-24,2010,25.4278
Poland,SEX_F,AGE_YTHADULT_YGE25,2010,8.4128
Poland,SEX_T,AGE_YTHADULT_YGE15,2011,9.6317
Poland,SEX_T,AGE_YTHADULT_Y15-64,2011,9.7563
Poland,SEX_T,AGE_YTHADULT_Y15-24,2011,25.7522
Poland,SEX_T,AGE_YTHADULT_YGE25,2011,7.9555
Poland,SEX_M,AGE_YTHADULT_YGE15,2011,9.0087
Poland,SEX_M,AGE_YTHADULT_Y15-64,2011,9.1342
Poland,SEX_M,AGE_YTHADULT_Y15-24,2011,23.6384
Poland,SEX_M,AGE_YTHADULT_YGE25,2011,7.3632
Poland,SEX_F,AGE_YTHADULT_YGE15,2011,10.3991
Poland,SEX_F,AGE_YTHADULT_Y15-64,2011,10.5197
Poland,SEX_F,AGE_YTHADULT_Y15-24,2011,28.8249
Poland,SEX_F,AGE_YTHADULT_YGE25,2011,8.6727
Poland,SEX_T,AGE_YTHADULT_YGE15,2012,10.0877
Poland,SEX_T,AGE_YTHADULT_Y15-64,2012,10.2146
Poland,SEX_T,AGE_YTHADULT_Y15-24,2012,26.4935
Poland,SEX_T,AGE_YTHADULT_YGE25,2012,8.4607
Poland,SEX_M,AGE_YTHADULT_YGE15,2012,9.4192
Poland,SEX_M,AGE_YTHADULT_Y15-64,2012,9.5433
Poland,SEX_M,AGE_YTHADULT_Y15-24,2012,24.0836
Poland,SEX_M,AGE_YTHADULT_YGE25,2012,7.8522
Poland,SEX_F,AGE_YTHADULT_YGE15,2012,10.9074
Poland,SEX_F,AGE_YTHADULT_Y15-64,2012,11.0347
Poland,SEX_F,AGE_YTHADULT_Y15-24,2012,29.9523
Poland,SEX_F,AGE_YTHADULT_YGE25,2012,9.1954
Poland,SEX_T,AGE_YTHADULT_YGE15,2013,10.3259
Poland,SEX_T,AGE_YTHADULT_Y15-64,2013,10.4551
Poland,SEX_T,AGE_YTHADULT_Y15-24,2013,27.2979
Poland,SEX_T,AGE_YTHADULT_YGE25,2013,8.7301
Poland,SEX_M,AGE_YTHADULT_YGE15,2013,9.686
Poland,SEX_M,AGE_YTHADULT_Y15-64,2013,9.8163
Poland,SEX_M,AGE_YTHADULT_Y15-24,2013,25.3812
Poland,SEX_M,AGE_YTHADULT_YGE25,2013,8.0877
Poland,SEX_F,AGE_YTHADULT_YGE15,2013,11.1115
Poland,SEX_F,AGE_YTHADULT_Y15-64,2013,11.2365
Poland,SEX_F,AGE_YTHADULT_Y15-24,2013,30.0868
Poland,SEX_F,AGE_YTHADULT_YGE25,2013,9.5065
Poland,SEX_T,AGE_YTHADULT_YGE15,2014,8.9898
Poland,SEX_T,AGE_YTHADULT_Y15-64,2014,9.1051
Poland,SEX_T,AGE_YTHADULT_Y15-24,2014,23.8673
Poland,SEX_T,AGE_YTHADULT_YGE25,2014,7.6343
Poland,SEX_M,AGE_YTHADULT_YGE15,2014,8.4981
Poland,SEX_M,AGE_YTHADULT_Y15-64,2014,8.6184
Poland,SEX_M,AGE_YTHADULT_Y15-24,2014,22.7168
Poland,SEX_M,AGE_YTHADULT_YGE25,2014,7.1027
Poland,SEX_F,AGE_YTHADULT_YGE15,2014,9.5918
Poland,SEX_F,AGE_YTHADULT_Y15-64,2014,9.6978
Poland,SEX_F,AGE_YTHADULT_Y15-24,2014,25.5165
Poland,SEX_F,AGE_YTHADULT_YGE25,2014,8.2759
Poland,SEX_T,AGE_YTHADULT_YGE15,2015,7.501
Poland,SEX_T,AGE_YTHADULT_Y15-64,2015,7.598
Poland,SEX_T,AGE_YTHADULT_Y15-24,2015,20.7662
Poland,SEX_T,AGE_YTHADULT_YGE25,2015,6.3621
Poland,SEX_M,AGE_YTHADULT_YGE15,2015,7.3308
Poland,SEX_M,AGE_YTHADULT_Y15-64,2015,7.4434
Poland,SEX_M,AGE_YTHADULT_Y15-24,2015,20.6556
Poland,SEX_M,AGE_YTHADULT_YGE25,2015,6.0694
Poland,SEX_F,AGE_YTHADULT_YGE15,2015,7.7092
Poland,SEX_F,AGE_YTHADULT_Y15-64,2015,7.7861
Poland,SEX_F,AGE_YTHADULT_Y15-24,2015,20.9333
Poland,SEX_F,AGE_YTHADULT_YGE25,2015,6.7139
Poland,SEX_T,AGE_YTHADULT_YGE15,2016,6.1608
Poland,SEX_T,AGE_YTHADULT_Y15-64,2016,6.2444
Poland,SEX_T,AGE_YTHADULT_Y15-24,2016,17.6591
Poland,SEX_T,AGE_YTHADULT_YGE25,2016,5.1610000000000005
Poland,SEX_M,AGE_YTHADULT_YGE15,2016,6.1077
Poland,SEX_M,AGE_YTHADULT_Y15-64,2016,6.2065
Poland,SEX_M,AGE_YTHADULT_Y15-24,2016,17.4448
Poland,SEX_M,AGE_YTHADULT_YGE25,2016,5.0433
Poland,SEX_F,AGE_YTHADULT_YGE15,2016,6.226
Poland,SEX_F,AGE_YTHADULT_Y15-64,2016,6.2905
Poland,SEX_F,AGE_YTHADULT_Y15-24,2016,17.9692
Poland,SEX_F,AGE_YTHADULT_YGE25,2016,5.3036
Poland,SEX_T,AGE_YTHADULT_YGE15,2017,4.8874
Poland,SEX_T,AGE_YTHADULT_Y15-64,2017,4.9669
Poland,SEX_T,AGE_YTHADULT_Y15-24,2017,14.824000000000002
Poland,SEX_T,AGE_YTHADULT_YGE25,2017,4.0571
Poland,SEX_M,AGE_YTHADULT_YGE15,2017,4.8711
Poland,SEX_M,AGE_YTHADULT_Y15-64,2017,4.9608
Poland,SEX_M,AGE_YTHADULT_Y15-24,2017,14.6064
Poland,SEX_M,AGE_YTHADULT_YGE25,2017,4.0045
Poland,SEX_F,AGE_YTHADULT_YGE15,2017,4.9076
Poland,SEX_F,AGE_YTHADULT_Y15-64,2017,4.9743
Poland,SEX_F,AGE_YTHADULT_Y15-24,2017,15.1307
Poland,SEX_F,AGE_YTHADULT_YGE25,2017,4.1211
Poland,SEX_T,AGE_YTHADULT_YGE15,2018,3.8455
Poland,SEX_T,AGE_YTHADULT_Y15-64,2018,3.9102
Poland,SEX_T,AGE_YTHADULT_Y15-24,2018,11.7474
Poland,SEX_T,AGE_YTHADULT_YGE25,2018,3.2045
Poland,SEX_M,AGE_YTHADULT_YGE15,2018,3.8439
Poland,SEX_M,AGE_YTHADULT_Y15-64,2018,3.9158
Poland,SEX_M,AGE_YTHADULT_Y15-24,2018,11.4913
Poland,SEX_M,AGE_YTHADULT_YGE25,2018,3.1956
Poland,SEX_F,AGE_YTHADULT_YGE15,2018,3.8474
Poland,SEX_F,AGE_YTHADULT_Y15-64,2018,3.9033
Poland,SEX_F,AGE_YTHADULT_Y15-24,2018,12.092
Poland,SEX_F,AGE_YTHADULT_YGE25,2018,3.2154
Poland,SEX_T,AGE_YTHADULT_YGE15,2019,3.2773
Poland,SEX_T,AGE_YTHADULT_Y15-64,2019,3.3362
Poland,SEX_T,AGE_YTHADULT_Y15-24,2019,9.8735
Poland,SEX_T,AGE_YTHADULT_YGE25,2019,2.7568
Poland,SEX_M,AGE_YTHADULT_YGE15,2019,3.017
Poland,SEX_M,AGE_YTHADULT_Y15-64,2019,3.0741
Poland,SEX_M,AGE_YTHADULT_Y15-24,2019,9.583
Poland,SEX_M,AGE_YTHADULT_YGE25,2019,2.4792
Poland,SEX_F,AGE_YTHADULT_YGE15,2019,3.5983
Poland,SEX_F,AGE_YTHADULT_Y15-64,2019,3.6572
Poland,SEX_F,AGE_YTHADULT_Y15-24,2019,10.2613
Poland,SEX_F,AGE_YTHADULT_YGE25,2019,3.0971
Puerto Rico,,,0,
Korea (Democratic People's Republic of),,,0,
Portugal,SEX_T,AGE_YTHADULT_YGE15,2000,3.8094
Portugal,SEX_T,AGE_YTHADULT_Y15-64,2000,4.0344
Portugal,SEX_T,AGE_YTHADULT_Y15-24,2000,8.2543
Portugal,SEX_T,AGE_YTHADULT_YGE25,2000,3.1629
Portugal,SEX_M,AGE_YTHADULT_YGE15,2000,3.0381
Portugal,SEX_M,AGE_YTHADULT_Y15-64,2000,3.2352
Portugal,SEX_M,AGE_YTHADULT_Y15-24,2000,5.4789
Portugal,SEX_M,AGE_YTHADULT_YGE25,2000,2.6737
Portugal,SEX_F,AGE_YTHADULT_YGE15,2000,4.7349
Portugal,SEX_F,AGE_YTHADULT_Y15-64,2000,4.9847
Portugal,SEX_F,AGE_YTHADULT_Y15-24,2000,11.759
Portugal,SEX_F,AGE_YTHADULT_YGE25,2000,3.7457
Portugal,SEX_T,AGE_YTHADULT_YGE15,2001,3.8284
Portugal,SEX_T,AGE_YTHADULT_Y15-64,2001,4.0558
Portugal,SEX_T,AGE_YTHADULT_Y15-24,2001,8.9631
Portugal,SEX_T,AGE_YTHADULT_YGE25,2001,3.0835
Portugal,SEX_M,AGE_YTHADULT_YGE15,2001,2.8894
Portugal,SEX_M,AGE_YTHADULT_Y15-64,2001,3.0573
Portugal,SEX_M,AGE_YTHADULT_Y15-24,2001,6.5496
Portugal,SEX_M,AGE_YTHADULT_YGE25,2001,2.3439
Portugal,SEX_F,AGE_YTHADULT_YGE15,2001,4.9486
Portugal,SEX_F,AGE_YTHADULT_Y15-64,2001,5.2357
Portugal,SEX_F,AGE_YTHADULT_Y15-24,2001,11.9951
Portugal,SEX_F,AGE_YTHADULT_YGE25,2001,3.9589999999999996
Portugal,SEX_T,AGE_YTHADULT_YGE15,2002,4.4966
Portugal,SEX_T,AGE_YTHADULT_Y15-64,2002,4.7835
Portugal,SEX_T,AGE_YTHADULT_Y15-24,2002,10.4563
Portugal,SEX_T,AGE_YTHADULT_YGE25,2002,3.6652
Portugal,SEX_M,AGE_YTHADULT_YGE15,2002,3.8115
Portugal,SEX_M,AGE_YTHADULT_Y15-64,2002,4.0631
Portugal,SEX_M,AGE_YTHADULT_Y15-24,2002,9.1798
Portugal,SEX_M,AGE_YTHADULT_YGE25,2002,3.0347
Portugal,SEX_F,AGE_YTHADULT_YGE15,2002,5.3108
Portugal,SEX_F,AGE_YTHADULT_Y15-64,2002,5.6338
Portugal,SEX_F,AGE_YTHADULT_Y15-24,2002,12.0862
Portugal,SEX_F,AGE_YTHADULT_YGE25,2002,4.4072
Portugal,SEX_T,AGE_YTHADULT_YGE15,2003,6.1316
Portugal,SEX_T,AGE_YTHADULT_Y15-64,2003,6.5152
Portugal,SEX_T,AGE_YTHADULT_Y15-24,2003,13.5042
Portugal,SEX_T,AGE_YTHADULT_YGE25,2003,5.2002
Portugal,SEX_M,AGE_YTHADULT_YGE15,2003,5.1623
Portugal,SEX_M,AGE_YTHADULT_Y15-64,2003,5.5184
Portugal,SEX_M,AGE_YTHADULT_Y15-24,2003,10.787
Portugal,SEX_M,AGE_YTHADULT_YGE25,2003,4.444
Portugal,SEX_F,AGE_YTHADULT_YGE15,2003,7.2531
Portugal,SEX_F,AGE_YTHADULT_Y15-64,2003,7.6584
Portugal,SEX_F,AGE_YTHADULT_Y15-24,2003,16.7132
Portugal,SEX_F,AGE_YTHADULT_YGE25,2003,6.0728
Portugal,SEX_T,AGE_YTHADULT_YGE15,2004,6.3166
Portugal,SEX_T,AGE_YTHADULT_Y15-64,2004,6.6931
Portugal,SEX_T,AGE_YTHADULT_Y15-24,2004,14.0502
Portugal,SEX_T,AGE_YTHADULT_YGE25,2004,5.4162
Portugal,SEX_M,AGE_YTHADULT_YGE15,2004,5.5744
Portugal,SEX_M,AGE_YTHADULT_Y15-64,2004,5.9476
Portugal,SEX_M,AGE_YTHADULT_Y15-24,2004,12.5914
Portugal,SEX_M,AGE_YTHADULT_YGE25,2004,4.7192
Portugal,SEX_F,AGE_YTHADULT_YGE15,2004,7.1773
Portugal,SEX_F,AGE_YTHADULT_Y15-64,2004,7.5443
Portugal,SEX_F,AGE_YTHADULT_Y15-24,2004,15.9012
Portugal,SEX_F,AGE_YTHADULT_YGE25,2004,6.2159
Portugal,SEX_T,AGE_YTHADULT_YGE15,2005,7.5817
Portugal,SEX_T,AGE_YTHADULT_Y15-64,2005,8.048
Portugal,SEX_T,AGE_YTHADULT_Y15-24,2005,16.2195
Portugal,SEX_T,AGE_YTHADULT_YGE25,2005,6.6314
Portugal,SEX_M,AGE_YTHADULT_YGE15,2005,6.6532
Portugal,SEX_M,AGE_YTHADULT_Y15-64,2005,7.0902
Portugal,SEX_M,AGE_YTHADULT_Y15-24,2005,13.8666
Portugal,SEX_M,AGE_YTHADULT_YGE25,2005,5.8192
Portugal,SEX_F,AGE_YTHADULT_YGE15,2005,8.6326
Portugal,SEX_F,AGE_YTHADULT_Y15-64,2005,9.1212
Portugal,SEX_F,AGE_YTHADULT_Y15-24,2005,19.157
Portugal,SEX_F,AGE_YTHADULT_YGE25,2005,7.541
Portugal,SEX_T,AGE_YTHADULT_YGE15,2006,7.6474
Portugal,SEX_T,AGE_YTHADULT_Y15-64,2006,8.1295
Portugal,SEX_T,AGE_YTHADULT_Y15-24,2006,16.5025
Portugal,SEX_T,AGE_YTHADULT_YGE25,2006,6.7202
Portugal,SEX_M,AGE_YTHADULT_YGE15,2006,6.5331
Portugal,SEX_M,AGE_YTHADULT_Y15-64,2006,6.9797
Portugal,SEX_M,AGE_YTHADULT_Y15-24,2006,14.9098
Portugal,SEX_M,AGE_YTHADULT_YGE25,2006,5.6079
Portugal,SEX_F,AGE_YTHADULT_YGE15,2006,8.9047
Portugal,SEX_F,AGE_YTHADULT_Y15-64,2006,9.4137
Portugal,SEX_F,AGE_YTHADULT_Y15-24,2006,18.4989
Portugal,SEX_F,AGE_YTHADULT_YGE25,2006,7.9615
Portugal,SEX_T,AGE_YTHADULT_YGE15,2007,7.9637
Portugal,SEX_T,AGE_YTHADULT_Y15-64,2007,8.466000000000001
Portugal,SEX_T,AGE_YTHADULT_Y15-24,2007,16.7299
Portugal,SEX_T,AGE_YTHADULT_YGE25,2007,7.082000000000001
Portugal,SEX_M,AGE_YTHADULT_YGE15,2007,6.5952
Portugal,SEX_M,AGE_YTHADULT_Y15-64,2007,7.0222
Portugal,SEX_M,AGE_YTHADULT_Y15-24,2007,13.8065
Portugal,SEX_M,AGE_YTHADULT_YGE25,2007,5.8341
Portugal,SEX_F,AGE_YTHADULT_YGE15,2007,9.4902
Portugal,SEX_F,AGE_YTHADULT_Y15-64,2007,10.0658
Portugal,SEX_F,AGE_YTHADULT_Y15-24,2007,20.3144
Portugal,SEX_F,AGE_YTHADULT_YGE25,2007,8.4608
Portugal,SEX_T,AGE_YTHADULT_YGE15,2008,7.5517
Portugal,SEX_T,AGE_YTHADULT_Y15-64,2008,8.0232
Portugal,SEX_T,AGE_YTHADULT_Y15-24,2008,16.6633
Portugal,SEX_T,AGE_YTHADULT_YGE25,2008,6.6666
Portugal,SEX_M,AGE_YTHADULT_YGE15,2008,6.474
Portugal,SEX_M,AGE_YTHADULT_Y15-64,2008,6.8916
Portugal,SEX_M,AGE_YTHADULT_Y15-24,2008,13.6
Portugal,SEX_M,AGE_YTHADULT_YGE25,2008,5.7586
Portugal,SEX_F,AGE_YTHADULT_YGE15,2008,8.75
Portugal,SEX_F,AGE_YTHADULT_Y15-64,2008,9.2728
Portugal,SEX_F,AGE_YTHADULT_Y15-24,2008,20.296
Portugal,SEX_F,AGE_YTHADULT_YGE25,2008,7.6699
Portugal,SEX_T,AGE_YTHADULT_YGE15,2009,9.4319
Portugal,SEX_T,AGE_YTHADULT_Y15-64,2009,10.0032
Portugal,SEX_T,AGE_YTHADULT_Y15-24,2009,20.3086
Portugal,SEX_T,AGE_YTHADULT_YGE25,2009,8.4473
Portugal,SEX_M,AGE_YTHADULT_YGE15,2009,8.8279
Portugal,SEX_M,AGE_YTHADULT_Y15-64,2009,9.3833
Portugal,SEX_M,AGE_YTHADULT_Y15-24,2009,19.0774
Portugal,SEX_M,AGE_YTHADULT_YGE25,2009,7.8908
Portugal,SEX_F,AGE_YTHADULT_YGE15,2009,10.0918
Portugal,SEX_F,AGE_YTHADULT_Y15-64,2009,10.677
Portugal,SEX_F,AGE_YTHADULT_Y15-24,2009,21.6805
Portugal,SEX_F,AGE_YTHADULT_YGE25,2009,9.0544
Portugal,SEX_T,AGE_YTHADULT_YGE15,2010,10.7699
Portugal,SEX_T,AGE_YTHADULT_Y15-64,2010,11.4109
Portugal,SEX_T,AGE_YTHADULT_Y15-24,2010,22.7544
Portugal,SEX_T,AGE_YTHADULT_YGE25,2010,9.7817
Portugal,SEX_M,AGE_YTHADULT_YGE15,2010,9.755
Portugal,SEX_M,AGE_YTHADULT_Y15-64,2010,10.3941
Portugal,SEX_M,AGE_YTHADULT_Y15-24,2010,21.645
Portugal,SEX_M,AGE_YTHADULT_YGE25,2010,8.7445
Portugal,SEX_F,AGE_YTHADULT_YGE15,2010,11.8633
Portugal,SEX_F,AGE_YTHADULT_Y15-64,2010,12.4959
Portugal,SEX_F,AGE_YTHADULT_Y15-24,2010,24.0219
Portugal,SEX_F,AGE_YTHADULT_YGE25,2010,10.8937
